country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
EST,1955,1,short,1,0,17340,27053,6378,3793,14949,89322,5627,3848,15527,101323
EST,1955,1,short,1,1,1748,2102,1401,841,2158,4131,1236,863,2159,4685
EST,1955,1,short,1,2,2442,4072,90,201,2491,14136,84,210,2586,16035
EST,1955,1,short,1,3,35,50,22,11,31,148,20,10,32,168
EST,1955,1,short,1,4,53,76,19,5,76,208,16,5,78,236
EST,1955,1,short,1,5,54,73,25,17,71,179,24,18,72,203
EST,1955,1,short,1,6,97,110,129,43,98,205,116,44,97,233
EST,1955,1,short,1,7,4603,8085,12,166,3818,30184,13,173,4036,34242
EST,1955,1,short,1,8,1894,3360,0,60,1490,12700,0,63,1584,14408
EST,1955,1,short,1,9,1475,2677,0,23,993,10445,0,24,1075,11846
EST,1955,1,short,1,10,629,715,1568,31,210,1871,1352,31,225,2123
EST,1955,1,short,1,11,744,1309,65,11,569,4944,57,10,607,5608
EST,1955,1,short,1,12,551,809,264,109,586,2431,228,114,598,2755
EST,1955,1,short,1,13,395,727,6,12,222,2894,5,12,245,3283
EST,1955,1,short,1,14,302,505,0,54,273,1776,0,54,284,2015
EST,1955,1,short,1,15,462,289,2101,0,0,0,1808,0,0,0
EST,1955,1,short,1,16,1857,2093,676,2210,1864,3072,667,2217,1849,3484
EST,1956,1,short,1,0,16250,25397,5156,3638,14339,84131,4567,3701,14907,94999
EST,1956,1,short,1,1,1475,1922,844,552,1867,4530,743,571,1876,5115
EST,1956,1,short,1,2,2714,4469,132,240,2856,15339,131,250,2965,17321
EST,1956,1,short,1,3,48,64,47,10,50,167,46,10,51,189
EST,1956,1,short,1,4,81,121,37,34,63,374,36,36,66,423
EST,1956,1,short,1,5,32,37,15,18,52,54,13,18,52,61
EST,1956,1,short,1,6,136,150,127,93,160,221,114,97,160,249
EST,1956,1,short,1,7,4417,7691,10,287,3638,28638,11,298,3851,32341
EST,1956,1,short,1,8,1713,3043,0,42,1312,11622,0,43,1403,13125
EST,1956,1,short,1,9,1448,2584,0,55,1045,9946,0,58,1122,11230
EST,1956,1,short,1,10,484,552,1201,25,155,1467,1038,24,166,1657
EST,1956,1,short,1,11,610,1051,36,38,507,3877,31,40,536,4378
EST,1956,1,short,1,12,467,700,167,57,539,2157,146,55,553,2432
EST,1956,1,short,1,13,188,341,14,7,106,1349,15,7,117,1524
EST,1956,1,short,1,14,271,453,16,64,215,1608,15,67,228,1816
EST,1956,1,short,1,15,420,263,1908,0,0,0,1641,0,0,0
EST,1956,1,short,1,16,1747,1956,600,2115,1777,2781,586,2127,1764,3141
EST,1957,1,short,1,0,16617,26327,5136,3521,13868,89243,4559,3590,14405,100814
EST,1957,1,short,1,1,1278,1640,666,638,1565,3704,586,661,1568,4184
EST,1957,1,short,1,2,2882,4813,115,153,2947,16906,113,157,3050,19098
EST,1957,1,short,1,3,37,53,17,3,47,152,16,3,48,171
EST,1957,1,short,1,4,76,128,22,2,59,468,21,2,62,529
EST,1957,1,short,1,5,46,63,13,7,71,159,12,7,71,180
EST,1957,1,short,1,6,129,138,181,85,109,227,160,85,109,257
EST,1957,1,short,1,7,4749,8328,41,290,3707,31382,44,303,3916,35460
EST,1957,1,short,1,8,2055,3684,0,46,1463,14282,0,49,1560,16136
EST,1957,1,short,1,9,962,1742,0,40,608,6852,0,43,657,7739
EST,1957,1,short,1,10,592,752,1202,28,214,2273,1037,27,229,2567
EST,1957,1,short,1,11,709,1255,27,33,508,4808,23,34,542,5432
EST,1957,1,short,1,12,459,666,169,140,495,1952,152,143,505,2197
EST,1957,1,short,1,13,197,361,4,18,94,1450,3,18,105,1638
EST,1957,1,short,1,14,267,446,33,67,187,1607,33,67,197,1816
EST,1957,1,short,1,15,444,278,2016,0,0,0,1737,0,0,0
EST,1957,1,short,1,16,1735,1980,629,1972,1794,3018,622,1991,1787,3410
EST,1958,1,short,1,0,15808,25376,4842,2811,13139,86854,4281,2874,13650,98604
EST,1958,1,short,1,1,1260,1604,803,510,1598,3576,707,529,1597,4060
EST,1958,1,short,1,2,2575,4301,81,184,2652,14949,82,193,2743,16971
EST,1958,1,short,1,3,46,71,26,5,41,231,27,6,42,263
EST,1958,1,short,1,4,92,152,17,20,71,536,15,20,75,609
EST,1958,1,short,1,5,35,41,15,18,55,70,14,19,53,80
EST,1958,1,short,1,6,91,96,78,58,133,100,69,59,132,113
EST,1958,1,short,1,7,4736,8385,7,198,3695,31665,8,209,3902,35959
EST,1958,1,short,1,8,2048,3687,0,43,1462,14228,0,47,1560,16155
EST,1958,1,short,1,9,911,1686,0,14,510,6751,0,15,559,7663
EST,1958,1,short,1,10,528,672,1107,19,165,2046,956,18,179,2323
EST,1958,1,short,1,11,750,1320,41,58,537,4987,37,59,572,5661
EST,1958,1,short,1,12,383,612,139,54,324,2096,123,55,337,2370
EST,1958,1,short,1,13,173,323,10,9,69,1319,10,9,79,1498
EST,1958,1,short,1,14,268,447,36,46,220,1581,34,47,229,1795
EST,1958,1,short,1,15,418,262,1896,2,0,0,1634,2,0,0
EST,1958,1,short,1,16,1493,1717,585,1575,1607,2717,565,1588,1591,3085
EST,1959,1,short,1,0,16090,26251,4181,3245,12795,90367,3720,3313,13277,103492
EST,1959,1,short,1,1,1079,1420,411,520,1412,3228,357,543,1414,3696
EST,1959,1,short,1,2,2833,4756,107,172,2949,16416,104,179,3039,18801
EST,1959,1,short,1,3,35,54,1,11,41,165,0,11,41,189
EST,1959,1,short,1,4,106,183,27,15,62,683,25,15,66,782
EST,1959,1,short,1,5,35,48,22,8,41,127,19,8,41,145
EST,1959,1,short,1,6,101,125,84,54,101,281,77,52,100,322
EST,1959,1,short,1,7,4761,8538,13,245,3483,32345,14,257,3673,37053
EST,1959,1,short,1,8,2080,3840,0,30,1283,15080,0,31,1379,17273
EST,1959,1,short,1,9,939,1759,0,23,488,7046,0,25,532,8067
EST,1959,1,short,1,10,650,902,1084,25,258,2915,944,25,275,3338
EST,1959,1,short,1,11,751,1381,21,26,436,5431,19,26,470,6220
EST,1959,1,short,1,12,372,597,138,46,319,2034,122,48,330,2319
EST,1959,1,short,1,13,126,239,1,2,54,977,1,2,61,1119
EST,1959,1,short,1,14,239,404,32,32,197,1434,31,33,204,1642
EST,1959,1,short,1,15,366,230,1659,4,0,0,1431,4,0,0
EST,1959,1,short,1,16,1617,1775,581,2032,1671,2204,576,2055,1653,2524
EST,1960,1,short,1,0,15538,25185,4275,3185,12428,86415,3778,3268,12908,98685
EST,1960,1,short,1,1,1076,1457,492,419,1322,3620,427,440,1332,4133
EST,1960,1,short,1,2,2911,4909,92,179,2936,17167,85,186,3028,19605
EST,1960,1,short,1,3,27,41,17,0,30,127,16,0,31,145
EST,1960,1,short,1,4,95,151,27,15,90,501,23,15,92,572
EST,1960,1,short,1,5,46,67,37,10,41,196,36,11,42,224
EST,1960,1,short,1,6,88,100,85,42,108,177,73,41,108,203
EST,1960,1,short,1,7,4644,8316,19,208,3413,31588,20,214,3613,36083
EST,1960,1,short,1,8,1873,3429,0,41,1207,13390,0,44,1294,15294
EST,1960,1,short,1,9,904,1695,0,18,459,6825,0,19,505,7793
EST,1960,1,short,1,10,403,484,950,8,129,1362,824,9,137,1556
EST,1960,1,short,1,11,659,1193,14,18,447,4604,12,20,477,5257
EST,1960,1,short,1,12,411,623,172,94,386,1966,151,99,396,2234
EST,1960,1,short,1,13,102,184,15,2,59,720,14,2,64,822
EST,1960,1,short,1,14,245,426,17,64,136,1590,16,64,146,1816
EST,1960,1,short,1,15,385,242,1752,0,0,0,1511,0,0,0
EST,1960,1,short,1,16,1669,1868,586,2067,1665,2583,568,2104,1643,2950
EST,1961,1,short,1,0,15684,25866,3889,3058,12273,89374,3439,3124,12747,102958
EST,1961,1,short,1,1,985,1399,304,317,1247,3710,270,335,1250,4273
EST,1961,1,short,1,2,2796,4779,85,183,2709,16785,85,188,2796,19336
EST,1961,1,short,1,3,30,44,23,6,30,125,22,6,30,144
EST,1961,1,short,1,4,91,158,19,16,51,588,17,16,55,677
EST,1961,1,short,1,5,33,49,15,14,24,153,13,14,25,177
EST,1961,1,short,1,6,106,136,99,44,100,331,90,44,100,382
EST,1961,1,short,1,7,4946,8928,26,260,3553,33745,28,267,3756,38886
EST,1961,1,short,1,8,1786,3287,0,25,1184,12713,0,26,1262,14647
EST,1961,1,short,1,9,981,1855,0,30,482,7422,0,32,531,8548
EST,1961,1,short,1,10,466,608,947,22,138,1871,818,21,150,2155
EST,1961,1,short,1,11,661,1205,15,9,460,4612,14,10,489,5314
EST,1961,1,short,1,12,398,645,85,74,359,2170,75,77,369,2488
EST,1961,1,short,1,13,90,166,5,7,48,651,4,7,51,750
EST,1961,1,short,1,14,261,449,31,73,160,1617,32,77,170,1863
EST,1961,1,short,1,15,380,238,1726,0,0,0,1486,0,0,0
EST,1961,1,short,1,16,1674,1919,506,1978,1728,2881,484,2003,1710,3319
EST,1962,1,short,1,0,15754,26206,3509,2885,12334,91140,3114,2955,12870,105024
EST,1962,1,short,1,1,828,1061,284,332,1174,2486,252,353,1203,2606
EST,1962,1,short,1,2,2888,4642,155,234,3173,15969,147,242,3346,17552
EST,1962,1,short,1,3,22,29,6,10,29,77,6,10,30,77
EST,1962,1,short,1,4,75,123,26,4,70,414,24,5,73,480
EST,1962,1,short,1,5,29,38,19,7,40,88,18,7,39,103
EST,1962,1,short,1,6,81,99,67,49,78,219,60,50,78,245
EST,1962,1,short,1,7,5151,9586,4,256,3216,36650,4,266,3389,42911
EST,1962,1,short,1,8,2030,3835,0,35,1180,14910,0,38,1255,17451
EST,1962,1,short,1,9,1049,2104,0,21,327,8518,0,22,354,10148
EST,1962,1,short,1,10,439,657,619,24,147,2250,537,25,160,2616
EST,1962,1,short,1,11,550,991,35,22,397,3705,30,23,418,4301
EST,1962,1,short,1,12,343,521,102,67,358,1662,89,72,375,1842
EST,1962,1,short,1,13,80,149,8,13,40,554,8,13,42,663
EST,1962,1,short,1,14,237,411,15,49,176,1459,12,49,184,1703
EST,1962,1,short,1,15,354,221,1601,5,0,0,1376,4,0,0
EST,1962,1,short,1,16,1596,1737,568,1756,1929,2178,552,1776,1925,2327
EST,1963,1,short,1,0,15621,25664,3434,2967,12858,88290,3050,3029,13363,101335
EST,1963,1,short,1,1,747,935,289,249,1146,2084,251,261,1164,2176
EST,1963,1,short,1,2,2848,4534,92,214,3348,15287,85,223,3506,16803
EST,1963,1,short,1,3,27,40,6,3,28,138,6,3,31,141
EST,1963,1,short,1,4,91,146,19,21,72,514,17,20,76,574
EST,1963,1,short,1,5,46,63,20,23,49,165,19,23,50,186
EST,1963,1,short,1,6,120,147,71,63,155,299,67,63,156,332
EST,1963,1,short,1,7,4934,9102,16,240,3244,34617,17,255,3404,40410
EST,1963,1,short,1,8,2139,4051,0,38,1173,15913,0,40,1256,18554
EST,1963,1,short,1,9,743,1474,0,21,264,5915,0,22,282,7040
EST,1963,1,short,1,10,317,406,697,28,71,1194,606,29,75,1410
EST,1963,1,short,1,11,780,1404,22,22,570,5322,21,23,606,6104
EST,1963,1,short,1,12,392,607,95,73,427,1897,87,76,435,2172
EST,1963,1,short,1,13,43,83,0,0,22,329,0,0,23,384
EST,1963,1,short,1,14,266,471,10,40,183,1733,10,41,192,2010
EST,1963,1,short,1,15,344,216,1556,4,0,0,1340,4,0,0
EST,1963,1,short,1,16,1784,1985,540,1926,2106,2881,525,1945,2107,3038
EST,1964,1,short,1,0,14346,23132,3306,2771,12155,79628,2925,2853,12622,90007
EST,1964,1,short,1,1,708,847,429,244,1026,1814,372,258,1043,1840
EST,1964,1,short,1,2,2776,4310,99,231,3387,14454,97,241,3539,15559
EST,1964,1,short,1,3,24,30,12,2,40,72,10,2,42,71
EST,1964,1,short,1,4,81,114,35,4,102,359,30,4,107,369
EST,1964,1,short,1,5,47,60,15,27,56,143,14,28,57,154
EST,1964,1,short,1,6,92,110,57,43,127,213,52,42,128,236
EST,1964,1,short,1,7,4495,8166,22,189,3081,31258,22,199,3231,35990
EST,1964,1,short,1,8,1915,3549,0,54,1145,13903,0,58,1216,16017
EST,1964,1,short,1,9,745,1460,4,25,252,5948,4,25,272,6975
EST,1964,1,short,1,10,246,332,453,18,72,1067,389,18,78,1219
EST,1964,1,short,1,11,620,1106,6,29,427,4288,7,30,456,4838
EST,1964,1,short,1,12,350,541,73,55,386,1734,63,57,394,1953
EST,1964,1,short,1,13,42,67,13,5,41,218,14,4,42,256
EST,1964,1,short,1,14,226,396,6,34,155,1486,6,34,164,1689
EST,1964,1,short,1,15,360,232,1587,16,8,27,1369,15,7,33
EST,1964,1,short,1,16,1620,1812,493,1795,1850,2646,476,1839,1846,2809
EST,1965,1,short,1,0,15232,25350,3066,2741,12037,88602,2724,2817,12515,101788
EST,1965,1,short,1,1,575,707,157,164,986,1525,139,174,1017,1486
EST,1965,1,short,1,2,2547,3754,117,223,3139,13081,113,231,3282,13150
EST,1965,1,short,1,3,19,21,21,7,12,77,18,8,11,63
EST,1965,1,short,1,4,50,57,51,8,81,88,47,8,86,92
EST,1965,1,short,1,5,38,60,7,4,58,151,6,4,59,198
EST,1965,1,short,1,6,66,71,46,31,99,121,41,31,100,109
EST,1965,1,short,1,7,5417,10260,7,233,3393,38615,6,250,3548,46118
EST,1965,1,short,1,8,2201,4177,0,31,1113,16677,0,31,1191,19322
EST,1965,1,short,1,9,896,1924,0,21,201,7494,0,22,214,9463
EST,1965,1,short,1,10,213,303,399,7,66,925,343,8,72,1138
EST,1965,1,short,1,11,538,878,14,7,476,3458,13,7,500,3624
EST,1965,1,short,1,12,295,437,39,45,337,1481,35,47,352,1534
EST,1965,1,short,1,13,22,36,6,16,13,102,7,16,15,126
EST,1965,1,short,1,14,268,500,14,33,121,1951,13,34,127,2279
EST,1965,1,short,1,15,371,235,1646,12,14,0,1417,11,14,0
EST,1965,1,short,1,16,1715,1932,543,1899,1928,2859,526,1936,1927,3087
EST,1966,1,short,1,0,15008,24745,3084,2758,12173,86084,2744,2834,12662,98388
EST,1966,1,short,1,1,520,644,166,146,852,1455,148,157,880,1420
EST,1966,1,short,1,2,2477,3631,88,250,3109,12503,87,262,3273,12510
EST,1966,1,short,1,3,14,19,7,4,8,75,6,4,8,73
EST,1966,1,short,1,4,50,65,38,9,56,188,34,9,58,190
EST,1966,1,short,1,5,30,45,14,12,23,140,14,12,25,160
EST,1966,1,short,1,6,87,105,53,42,123,195,52,43,121,218
EST,1966,1,short,1,7,4986,9367,13,185,3196,35420,14,195,3358,41946
EST,1966,1,short,1,8,2450,4765,0,31,1090,19007,0,33,1158,22395
EST,1966,1,short,1,9,535,1106,0,6,173,4341,0,6,181,5349
EST,1966,1,short,1,10,205,290,361,9,90,848,313,9,96,1049
EST,1966,1,short,1,11,781,1391,30,24,529,5421,26,25,556,6117
EST,1966,1,short,1,12,323,473,37,22,408,1605,32,23,422,1636
EST,1966,1,short,1,13,32,46,0,16,34,137,0,17,36,147
EST,1966,1,short,1,14,313,536,15,66,204,2016,12,65,210,2275
EST,1966,1,short,1,15,374,237,1654,24,6,0,1424,24,6,0
EST,1966,1,short,1,16,1831,2026,610,1912,2272,2735,582,1949,2275,2904
EST,1967,1,short,1,0,14948,24515,2784,2840,12762,84161,2481,2942,13258,96228
EST,1967,1,short,1,1,515,644,131,177,781,1582,115,193,799,1530
EST,1967,1,short,1,2,2562,3703,93,159,3482,12468,87,167,3659,12366
EST,1967,1,short,1,3,19,21,13,10,32,23,11,9,35,26
EST,1967,1,short,1,4,58,80,29,13,66,235,26,14,66,253
EST,1967,1,short,1,5,23,23,14,12,48,6,13,14,47,5
EST,1967,1,short,1,6,70,71,75,48,78,106,68,48,78,98
EST,1967,1,short,1,7,5052,9520,12,184,3245,35881,13,198,3394,42663
EST,1967,1,short,1,8,2185,4195,0,51,1129,16416,0,54,1189,19387
EST,1967,1,short,1,9,476,963,0,8,182,3769,0,9,195,4589
EST,1967,1,short,1,10,206,290,293,29,59,1018,258,29,61,1126
EST,1967,1,short,1,11,840,1512,0,26,496,6115,0,27,534,6795
EST,1967,1,short,1,12,345,505,27,28,522,1481,24,30,536,1601
EST,1967,1,short,1,13,20,24,6,8,35,41,7,7,36,46
EST,1967,1,short,1,14,351,632,8,59,258,2240,7,63,269,2674
EST,1967,1,short,1,15,363,232,1587,31,8,0,1373,31,8,0
EST,1967,1,short,1,16,1863,2099,497,1996,2341,2779,478,2049,2353,3070
EST,1968,1,short,1,0,15151,24712,2841,2968,12810,85342,2550,3048,13306,96929
EST,1968,1,short,1,1,485,607,123,81,811,1550,107,84,825,1476
EST,1968,1,short,1,2,2611,3873,143,176,3227,13505,140,184,3392,13624
EST,1968,1,short,1,3,10,11,18,7,1,33,18,8,1,28
EST,1968,1,short,1,4,38,43,21,13,56,97,18,14,59,83
EST,1968,1,short,1,5,26,27,7,17,44,36,6,17,44,28
EST,1968,1,short,1,6,79,88,58,38,116,141,54,39,116,148
EST,1968,1,short,1,7,5386,9981,28,213,3617,37713,28,224,3791,44292
EST,1968,1,short,1,8,2129,4088,0,36,1153,15889,0,38,1219,18810
EST,1968,1,short,1,9,418,822,4,11,176,3241,5,11,190,3866
EST,1968,1,short,1,10,225,304,395,19,96,914,342,20,101,1075
EST,1968,1,short,1,11,759,1353,8,36,474,5393,6,39,509,5996
EST,1968,1,short,1,12,336,509,45,66,360,1704,42,69,370,1831
EST,1968,1,short,1,13,13,18,6,0,12,76,7,0,12,67
EST,1968,1,short,1,14,324,606,13,50,161,2294,14,51,171,2723
EST,1968,1,short,1,15,335,214,1471,34,0,0,1274,34,0,0
EST,1968,1,short,1,16,1976,2168,502,2171,2507,2758,490,2217,2509,2882
EST,1969,1,short,1,0,15853,25770,2815,3134,13655,88794,2511,3244,14178,100582
EST,1969,1,short,1,1,471,599,175,149,579,1773,154,161,588,1678
EST,1969,1,short,1,2,2619,3884,153,144,3285,13489,142,152,3456,13622
EST,1969,1,short,1,3,9,14,1,3,6,54,1,4,6,53
EST,1969,1,short,1,4,27,28,15,13,40,52,13,13,41,41
EST,1969,1,short,1,5,36,39,7,24,65,52,6,25,66,41
EST,1969,1,short,1,6,72,81,46,41,110,113,40,42,109,126
EST,1969,1,short,1,7,5853,10789,0,266,4168,40237,0,286,4369,47369
EST,1969,1,short,1,8,2282,4352,0,49,1208,17070,0,54,1280,20032
EST,1969,1,short,1,9,405,770,0,9,207,3050,0,10,222,3552
EST,1969,1,short,1,10,232,303,397,28,108,913,345,29,113,1032
EST,1969,1,short,1,11,835,1535,7,25,476,6116,6,27,507,6954
EST,1969,1,short,1,12,313,431,46,81,397,1339,41,83,411,1336
EST,1969,1,short,1,13,19,21,6,8,33,38,7,8,33,33
EST,1969,1,short,1,14,311,507,6,31,320,1789,7,32,330,1978
EST,1969,1,short,1,15,349,227,1479,46,23,0,1283,46,22,0
EST,1969,1,short,1,16,2020,2192,478,2217,2629,2709,466,2272,2623,2738
EST,1970,1,short,1,0,15677,25521,2879,3127,13462,87651,2552,3223,14009,99592
EST,1970,1,short,1,1,507,637,182,128,779,1578,158,139,799,1542
EST,1970,1,short,1,2,2557,3679,113,205,3509,12164,110,215,3690,12094
EST,1970,1,short,1,3,23,25,28,4,28,56,25,4,30,52
EST,1970,1,short,1,4,48,63,18,8,68,181,16,9,68,177
EST,1970,1,short,1,5,39,42,13,42,48,57,13,45,48,51
EST,1970,1,short,1,6,90,98,119,27,120,148,104,28,122,165
EST,1970,1,short,1,7,5802,10914,0,283,3752,40926,0,303,3939,48718
EST,1970,1,short,1,8,2282,4321,0,32,1101,17444,0,35,1181,20073
EST,1970,1,short,1,9,313,587,0,16,159,2333,0,17,165,2698
EST,1970,1,short,1,10,222,273,352,39,142,774,305,39,147,832
EST,1970,1,short,1,11,802,1429,13,23,520,5679,13,26,552,6329
EST,1970,1,short,1,12,337,492,18,66,499,1369,15,71,515,1512
EST,1970,1,short,1,13,31,36,19,8,42,94,19,9,42,83
EST,1970,1,short,1,14,295,513,13,42,196,1949,13,44,205,2200
EST,1970,1,short,1,15,386,254,1640,43,20,38,1414,43,19,43
EST,1970,1,short,1,16,1941,2159,352,2162,2478,2858,347,2197,2486,3022
EST,1971,1,short,1,0,15399,25107,2815,2912,13393,86133,2516,2980,13828,98197
EST,1971,1,short,1,1,412,540,133,84,589,1501,118,89,596,1508
EST,1971,1,short,1,2,2438,3568,92,184,3215,12043,90,192,3368,12134
EST,1971,1,short,1,3,18,22,13,7,27,40,12,7,26,47
EST,1971,1,short,1,4,35,39,4,24,61,55,4,26,62,49
EST,1971,1,short,1,5,42,44,0,22,94,33,0,24,93,26
EST,1971,1,short,1,6,93,102,53,62,150,110,48,61,154,119
EST,1971,1,short,1,7,5998,11139,6,265,4060,41864,7,283,4219,49419
