country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
FRATNP,2000,1,short,3,0,8543,14946,565,1189,7079,52154,509,1219,7316,61723
FRATNP,2000,1,short,3,1,181,306,22,48,154,1005,19,52,157,1204
FRATNP,2000,1,short,3,2,2956,4816,38,138,3276,16826,37,145,3411,18576
FRATNP,2000,1,short,3,3,33,61,10,4,17,216,9,4,18,267
FRATNP,2000,1,short,3,4,259,495,15,13,151,1844,13,13,157,2234
FRATNP,2000,1,short,3,5,239,430,1,38,232,1377,1,40,234,1741
FRATNP,2000,1,short,3,6,276,513,27,40,154,1879,25,41,159,2272
FRATNP,2000,1,short,3,7,1691,3292,13,56,995,12274,12,59,1035,14999
FRATNP,2000,1,short,3,8,508,1025,5,17,223,3910,4,18,233,4825
FRATNP,2000,1,short,3,9,229,440,0,8,137,1658,0,8,144,1994
FRATNP,2000,1,short,3,10,246,539,4,4,66,2020,4,4,69,2638
FRATNP,2000,1,short,3,11,354,706,5,11,148,2745,5,11,156,3331
FRATNP,2000,1,short,3,12,427,684,7,33,545,2176,6,35,559,2486
FRATNP,2000,1,short,3,13,60,124,2,3,21,469,1,3,22,593
FRATNP,2000,1,short,3,14,120,254,2,3,38,963,2,3,40,1228
FRATNP,2000,1,short,3,15,84,62,315,13,19,38,273,13,19,43
FRATNP,2000,1,short,3,16,880,1197,98,761,902,2755,96,768,902,3291
FRATNP,2001,1,short,3,0,8394,14680,555,1199,7008,50995,500,1229,7238,60483
FRATNP,2001,1,short,3,1,169,285,13,44,151,927,12,48,153,1115
FRATNP,2001,1,short,3,2,2929,4784,41,134,3229,16725,40,141,3361,18500
FRATNP,2001,1,short,3,3,33,62,6,4,20,216,5,4,21,270
FRATNP,2001,1,short,3,4,261,494,17,15,158,1829,16,16,164,2214
FRATNP,2001,1,short,3,5,246,445,0,40,243,1406,0,43,245,1792
FRATNP,2001,1,short,3,6,290,542,30,42,168,1952,28,43,173,2392
FRATNP,2001,1,short,3,7,1640,3207,10,58,956,11924,10,62,993,14635
FRATNP,2001,1,short,3,8,494,996,3,18,218,3790,3,19,227,4684
FRATNP,2001,1,short,3,9,222,428,1,8,129,1615,1,8,134,1948
FRATNP,2001,1,short,3,10,208,454,4,5,62,1687,4,6,65,2203
FRATNP,2001,1,short,3,11,338,675,5,11,145,2608,4,11,154,3177
FRATNP,2001,1,short,3,12,434,697,7,31,558,2213,6,33,572,2532
