country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
ESP,1980,1,short,4,0,10579,18570,1437,1202,7875,66560,1289,1226,8206,78126
ESP,1980,1,short,4,1,147,207,106,24,147,620,94,25,151,686
ESP,1980,1,short,4,2,2293,3671,79,158,2473,12991,80,165,2589,14049
ESP,1980,1,short,4,3,21,31,9,6,17,100,8,6,18,114
ESP,1980,1,short,4,4,193,338,23,11,130,1294,21,11,137,1466
ESP,1980,1,short,4,5,34,51,1,11,44,143,1,11,44,167
ESP,1980,1,short,4,6,129,202,60,34,93,676,55,34,96,773
ESP,1980,1,short,4,7,2378,4344,30,126,1757,16046,28,132,1837,18887
ESP,1980,1,short,4,8,1550,3110,21,42,617,12118,20,44,652,14745
ESP,1980,1,short,4,9,557,1228,1,6,108,4731,1,6,115,6090
ESP,1980,1,short,4,10,448,905,85,24,155,3380,75,24,162,4262
ESP,1980,1,short,4,11,995,1883,54,39,571,7157,48,40,602,8518
ESP,1980,1,short,4,12,733,1135,20,84,939,3625,18,89,970,3995
ESP,1980,1,short,4,13,36,69,1,4,18,266,1,4,18,317
ESP,1980,1,short,4,14,245,491,8,14,104,1868,7,14,109,2302
ESP,1980,1,short,4,15,169,108,747,5,4,11,644,5,4,11
ESP,1980,1,short,4,16,651,796,194,614,701,1535,189,614,702,1745
ESP,1981,1,short,4,0,10500,18450,1399,1167,7799,66249,1252,1191,8124,77740
ESP,1981,1,short,4,1,143,206,84,25,147,629,74,26,152,696
ESP,1981,1,short,4,2,2327,3725,79,168,2514,13151,78,174,2629,14244
ESP,1981,1,short,4,3,20,32,7,5,14,112,7,5,14,128
ESP,1981,1,short,4,4,189,333,20,12,124,1284,18,12,131,1449
ESP,1981,1,short,4,5,34,52,2,8,45,151,1,9,45,174
ESP,1981,1,short,4,6,117,182,58,30,86,604,54,31,89,686
ESP,1981,1,short,4,7,2340,4291,29,123,1691,15907,26,130,1770,18734
ESP,1981,1,short,4,8,1527,3049,19,44,625,11890,17,46,658,14417
ESP,1981,1,short,4,9,534,1182,1,5,101,4543,1,6,109,5867
ESP,1981,1,short,4,10,472,963,70,26,155,3617,62,26,164,4564
ESP,1981,1,short,4,11,1005,1914,51,42,535,7349,46,43,564,8741
ESP,1981,1,short,4,12,707,1087,19,82,919,3458,17,88,947,3796
ESP,1981,1,short,4,13,29,56,1,3,16,211,1,3,16,253
ESP,1981,1,short,4,14,237,471,7,13,102,1801,7,13,106,2206
ESP,1981,1,short,4,15,175,115,764,8,4,24,659,8,4,31
ESP,1981,1,short,4,16,641,792,189,575,724,1520,183,573,726,1754
ESP,1982,1,short,4,0,9999,17562,1261,1103,7525,62980,1129,1127,7838,73880
ESP,1982,1,short,4,1,131,195,69,25,122,613,62,26,125,695
ESP,1982,1,short,4,2,2344,3753,77,171,2532,13247,77,178,2648,14350
ESP,1982,1,short,4,3,18,28,6,4,14,95,6,4,14,107
ESP,1982,1,short,4,4,189,330,18,11,130,1264,16,12,136,1423
ESP,1982,1,short,4,5,32,50,1,9,40,144,1,9,41,169
ESP,1982,1,short,4,6,118,185,47,31,89,617,44,31,92,707
