country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
JPN,1995,1,short,3,0,8086,14725,595,798,5675,53277,540,813,5931,63588
JPN,1995,1,short,3,1,170,294,19,13,142,1055,17,13,148,1218
JPN,1995,1,short,3,2,2515,4230,40,117,2327,15642,40,122,2457,17243
JPN,1995,1,short,3,3,31,57,4,4,18,206,4,4,19,250
JPN,1995,1,short,3,4,153,274,8,11,129,969,7,11,135,1148
JPN,1995,1,short,3,5,30,59,0,4,22,197,0,5,22,255
JPN,1995,1,short,3,6,72,112,27,20,57,370,25,20,60,418
JPN,1995,1,short,3,7,1240,2401,23,74,729,8869,22,78,762,10864
JPN,1995,1,short,3,8,1179,2369,4,32,588,8898,4,34,614,11034
JPN,1995,1,short,3,9,89,170,0,4,47,661,0,4,50,782
JPN,1995,1,short,3,10,827,1826,29,14,156,6964,26,15,165,9033
JPN,1995,1,short,3,11,450,921,12,19,130,3626,11,19,138,4448
JPN,1995,1,short,3,12,352,587,4,27,422,1881,4,29,436,2211
JPN,1995,1,short,3,13,26,48,1,2,17,182,1,2,17,215
JPN,1995,1,short,3,14,174,363,2,5,61,1387,2,5,65,1741
JPN,1995,1,short,3,15,71,51,284,7,7,32,246,7,7,37
JPN,1995,1,short,3,16,707,964,138,446,824,2338,131,447,836,2691
JPN,1996,1,short,3,0,7609,13773,529,763,5474,49763,477,780,5718,59177
JPN,1996,1,short,3,1,155,267,19,11,126,968,17,11,132,1108
JPN,1996,1,short,3,2,2509,4222,36,115,2314,15639,36,121,2443,17234
JPN,1996,1,short,3,3,29,52,6,4,16,190,5,4,17,229
JPN,1996,1,short,3,4,131,234,6,8,113,828,6,9,118,976
JPN,1996,1,short,3,5,25,48,0,4,18,161,0,4,18,208
JPN,1996,1,short,3,6,69,106,25,21,53,354,23,21,56,395
JPN,1996,1,short,3,7,1177,2267,19,76,716,8342,17,79,746,10202
JPN,1996,1,short,3,8,1083,2164,4,34,564,8091,4,36,589,10025
JPN,1996,1,short,3,9,85,163,0,3,45,633,0,3,47,749
JPN,1996,1,short,3,10,707,1562,22,11,132,5964,20,11,140,7733
JPN,1996,1,short,3,11,402,825,13,18,116,3229,12,18,124,3981
JPN,1996,1,short,3,12,330,546,5,24,396,1758,4,26,409,2052
JPN,1996,1,short,3,13,24,44,1,2,14,166,1,2,14,194
JPN,1996,1,short,3,14,158,330,2,4,56,1258,2,4,59,1582
JPN,1996,1,short,3,15,65,46,263,6,5,27,228,6,5,31
JPN,1996,1,short,3,16,661,898,106,422,788,2158,101,424,799,2477
JPN,1997,1,short,3,0,7487,13587,492,748,5334,49182,445,764,5565,58535
JPN,1997,1,short,3,1,152,262,19,11,123,951,17,12,129,1093
JPN,1997,1,short,3,2,2463,4164,35,104,2224,15521,35,108,2344,17125
JPN,1997,1,short,3,3,29,54,6,4,15,194,6,5,16,236
JPN,1997,1,short,3,4,126,224,5,9,107,794,5,10,112,936
JPN,1997,1,short,3,5,23,44,0,3,19,142,0,4,19,185
JPN,1997,1,short,3,6,69,105,28,20,57,345,26,20,59,385
JPN,1997,1,short,3,7,1148,2205,20,77,706,8095,18,80,736,9900
JPN,1997,1,short,3,8,1031,2060,4,32,527,7726,4,34,550,9564
JPN,1997,1,short,3,9,84,161,0,3,45,625,0,3,47,738
JPN,1997,1,short,3,10,751,1664,23,12,135,6352,21,12,144,8252
JPN,1997,1,short,3,11,392,807,14,15,110,3165,13,15,117,3904
JPN,1997,1,short,3,12,324,535,9,23,389,1722,8,25,402,2006
JPN,1997,1,short,3,13,24,43,1,2,17,161,1,2,18,186
JPN,1997,1,short,3,14,155,323,2,4,54,1235,2,4,57,1554
JPN,1997,1,short,3,15,58,42,232,6,5,27,201,6,6,31
JPN,1997,1,short,3,16,658,893,94,423,799,2128,89,426,810,2439
JPN,1998,1,short,3,0,7436,13408,505,798,5390,48371,458,816,5614,57443
JPN,1998,1,short,3,1,152,264,19,10,121,960,17,10,126,1106
JPN,1998,1,short,3,2,2461,4175,35,104,2182,15628,34,108,2299,17259
JPN,1998,1,short,3,3,28,51,6,3,15,188,6,3,15,226
JPN,1998,1,short,3,4,125,221,7,9,106,787,6,10,110,922
JPN,1998,1,short,3,5,22,42,0,4,17,138,0,4,18,179
JPN,1998,1,short,3,6,67,105,22,16,54,358,20,16,56,399
JPN,1998,1,short,3,7,1121,2147,22,78,699,7869,20,81,728,9614
JPN,1998,1,short,3,8,986,1960,4,33,517,7341,4,36,539,9064
JPN,1998,1,short,3,9,87,167,0,3,45,648,0,4,48,769
JPN,1998,1,short,3,10,716,1583,27,11,127,6047,24,12,134,7848
JPN,1998,1,short,3,11,385,798,13,14,101,3137,12,14,108,3874
JPN,1998,1,short,3,12,309,509,7,25,368,1650,6,27,379,1913
JPN,1998,1,short,3,13,23,41,1,3,17,152,1,3,17,176
JPN,1998,1,short,3,14,150,313,2,3,54,1191,1,3,57,1503
JPN,1998,1,short,3,15,57,41,230,6,6,21,199,6,6,24
JPN,1998,1,short,3,16,747,993,112,477,960,2256,108,481,973,2566
JPN,1999,1,short,3,0,7529,13647,468,802,5388,49282,424,821,5608,58700
JPN,1999,1,short,3,1,158,276,19,10,125,1001,17,10,130,1162
JPN,1999,1,short,3,2,2437,4154,34,100,2124,15587,33,105,2236,17269
JPN,1999,1,short,3,3,27,50,6,4,13,182,6,4,14,219
JPN,1999,1,short,3,4,125,219,6,10,109,776,6,11,114,907
JPN,1999,1,short,3,5,23,44,0,3,18,146,0,3,18,190
JPN,1999,1,short,3,6,72,113,24,17,58,382,22,17,60,430
JPN,1999,1,short,3,7,1125,2152,20,77,711,7874,18,81,741,9621
JPN,1999,1,short,3,8,960,1905,4,33,509,7136,4,35,530,8797
JPN,1999,1,short,3,9,88,169,0,3,45,659,0,3,47,781
JPN,1999,1,short,3,10,811,1794,21,13,156,6837,19,14,165,8876
JPN,1999,1,short,3,11,409,851,14,13,107,3337,13,14,113,4135
JPN,1999,1,short,3,12,316,520,9,24,377,1681,8,26,388,1950
JPN,1999,1,short,3,13,24,43,1,2,16,160,1,3,17,188
JPN,1999,1,short,3,14,154,323,2,4,52,1232,2,4,55,1556
JPN,1999,1,short,3,15,55,40,219,7,5,25,190,7,5,29
JPN,1999,1,short,3,16,746,995,89,482,962,2268,85,487,973,2588
JPN,2000,1,short,3,0,7155,12912,448,766,5227,46502,406,786,5442,55285
JPN,2000,1,short,3,1,148,261,16,10,114,948,14,11,118,1105
JPN,2000,1,short,3,2,2405,4104,32,99,2092,15397,32,104,2202,17073
JPN,2000,1,short,3,3,25,46,4,3,16,167,4,3,16,201
JPN,2000,1,short,3,4,120,207,8,9,107,733,7,10,112,849
JPN,2000,1,short,3,5,24,47,0,3,17,160,0,3,17,209
JPN,2000,1,short,3,6,69,112,21,17,49,392,20,17,51,446
JPN,2000,1,short,3,7,1058,2012,20,76,691,7324,18,80,719,8941
JPN,2000,1,short,3,8,878,1736,3,28,487,6471,2,30,507,7978
JPN,2000,1,short,3,9,85,162,0,3,48,623,0,4,51,740
JPN,2000,1,short,3,10,717,1589,19,10,133,6066,17,10,141,7877
JPN,2000,1,short,3,11,383,802,13,10,97,3144,12,11,104,3908
JPN,2000,1,short,3,12,301,492,9,22,363,1585,8,24,375,1833
JPN,2000,1,short,3,13,24,43,1,2,16,162,1,2,17,190
JPN,2000,1,short,3,14,143,301,2,3,50,1146,1,3,52,1450
JPN,2000,1,short,3,15,53,39,213,6,6,26,184,6,6,30
JPN,2000,1,short,3,16,721,957,89,465,941,2156,85,469,953,2456
JPN,2001,1,short,3,0,6951,12543,414,757,5100,45119,374,777,5303,53670
JPN,2001,1,short,3,1,143,252,15,8,112,917,13,9,117,1068
JPN,2001,1,short,3,2,2359,4040,29,96,2040,15153,29,100,2145,16849
JPN,2001,1,short,3,3,23,42,4,3,14,149,3,3,15,182
JPN,2001,1,short,3,4,115,199,6,9,105,699,5,9,109,815
JPN,2001,1,short,3,5,24,47,0,4,16,158,0,4,17,205
JPN,2001,1,short,3,6,72,118,15,17,54,412,14,17,56,469
JPN,2001,1,short,3,7,1026,1940,21,78,689,7031,19,82,716,8574
JPN,2001,1,short,3,8,846,1669,4,30,473,6214,4,33,491,7661
JPN,2001,1,short,3,9,89,170,0,4,53,645,0,4,55,768
JPN,2001,1,short,3,10,668,1485,17,10,120,5662,15,10,127,7367
JPN,2001,1,short,3,11,378,795,12,11,93,3108,11,11,99,3878
JPN,2001,1,short,3,12,293,480,7,24,353,1545,6,27,364,1788
JPN,2001,1,short,3,13,24,43,0,2,17,158,0,2,18,185
JPN,2001,1,short,3,14,140,293,2,4,49,1115,2,4,51,1409
JPN,2001,1,short,3,15,51,38,203,5,5,27,175,5,5,32
JPN,2001,1,short,3,16,700,933,79,452,908,2127,76,458,919,2418
JPN,2002,1,short,3,0,6788,12262,396,731,4983,44094,359,750,5176,52503
JPN,2002,1,short,3,1,135,239,14,8,104,871,13,9,108,1014
JPN,2002,1,short,3,2,2309,3978,27,91,1953,14971,27,95,2054,16700
JPN,2002,1,short,3,3,23,42,4,3,12,152,4,3,13,186
JPN,2002,1,short,3,4,115,201,5,9,103,711,5,9,107,827
JPN,2002,1,short,3,5,23,44,0,3,17,145,0,4,17,188
JPN,2002,1,short,3,6,70,116,17,17,50,408,16,16,51,468
JPN,2002,1,short,3,7,1018,1925,18,77,691,6966,17,81,717,8496
JPN,2002,1,short,3,8,801,1575,2,29,454,5863,2,31,471,7218
JPN,2002,1,short,3,9,90,173,0,4,51,657,0,5,54,789
JPN,2002,1,short,3,10,655,1455,18,9,120,5544,17,10,127,7214
JPN,2002,1,short,3,11,365,770,11,11,88,3007,10,11,93,3761
JPN,2002,1,short,3,12,282,464,7,22,336,1499,6,24,346,1741
JPN,2002,1,short,3,13,23,41,1,2,17,153,1,2,17,177
JPN,2002,1,short,3,14,137,287,1,3,49,1086,1,3,51,1376
JPN,2002,1,short,3,15,48,35,193,5,6,21,167,5,6,25
JPN,2002,1,short,3,16,693,918,76,438,933,2040,73,443,943,2323
JPN,2003,1,short,3,0,6769,12236,376,745,4991,43893,340,765,5181,52354
JPN,2003,1,short,3,1,138,243,13,10,109,879,12,11,113,1025
JPN,2003,1,short,3,2,2270,3924,27,82,1916,14747,27,86,2016,16499
JPN,2003,1,short,3,3,23,43,4,3,13,155,3,3,14,188
JPN,2003,1,short,3,4,113,197,5,9,101,697,5,9,105,809
JPN,2003,1,short,3,5,23,45,0,4,18,150,0,4,18,195
JPN,2003,1,short,3,6,72,120,16,18,49,420,15,18,51,485
JPN,2003,1,short,3,7,1019,1923,19,77,705,6931,18,81,732,8460
JPN,2003,1,short,3,8,785,1540,3,30,455,5712,3,32,472,7033
JPN,2003,1,short,3,9,90,172,0,3,55,644,0,4,58,778
JPN,2003,1,short,3,10,676,1503,17,10,119,5734,15,10,126,7462
JPN,2003,1,short,3,11,373,789,10,11,90,3080,9,11,95,3857
JPN,2003,1,short,3,12,277,455,8,19,334,1473,7,21,344,1703
JPN,2003,1,short,3,13,21,37,1,2,15,140,1,2,15,162
JPN,2003,1,short,3,14,134,284,2,2,45,1080,2,2,47,1370
JPN,2003,1,short,3,15,46,34,183,5,5,22,158,5,5,26
JPN,2003,1,short,3,16,706,929,69,460,960,2028,66,467,968,2303
JPN,2004,1,short,3,0,6601,11946,379,723,4840,42869,343,744,5031,51153
JPN,2004,1,short,3,1,136,242,16,7,102,884,14,8,105,1037
JPN,2004,1,short,3,2,2269,3927,28,88,1912,14726,28,92,2014,16509
JPN,2004,1,short,3,3,22,41,3,3,13,147,2,3,13,179
JPN,2004,1,short,3,4,111,193,7,8,97,686,7,9,101,797
JPN,2004,1,short,3,5,21,41,0,3,17,135,0,3,17,176
JPN,2004,1,short,3,6,73,123,15,16,50,437,14,16,52,504
JPN,2004,1,short,3,7,980,1847,18,77,680,6654,17,80,705,8118
JPN,2004,1,short,3,8,736,1443,3,27,431,5347,3,29,448,6583
JPN,2004,1,short,3,9,93,177,0,4,60,658,0,4,63,794
JPN,2004,1,short,3,10,651,1452,18,9,112,5529,16,10,119,7211
JPN,2004,1,short,3,11,364,772,10,11,85,3008,9,11,91,3777
JPN,2004,1,short,3,12,272,451,7,17,320,1477,6,19,330,1711
JPN,2004,1,short,3,13,21,38,1,1,14,144,1,1,14,167
JPN,2004,1,short,3,14,132,278,1,2,48,1051,1,2,50,1333
JPN,2004,1,short,3,15,46,34,180,6,7,23,155,6,7,26
JPN,2004,1,short,3,16,672,888,71,442,894,1962,68,450,902,2232
JPN,2005,1,short,3,0,6705,12195,379,725,4872,43715,344,746,5069,52361
JPN,2005,1,short,3,1,140,250,16,8,107,905,14,9,111,1069
JPN,2005,1,short,3,2,2238,3895,30,83,1868,14587,30,86,1973,16424
JPN,2005,1,short,3,3,22,41,4,2,13,150,3,2,13,182
JPN,2005,1,short,3,4,116,203,7,9,102,721,6,9,106,840
JPN,2005,1,short,3,5,22,42,0,3,17,139,0,3,17,180
JPN,2005,1,short,3,6,77,130,16,16,54,460,15,16,57,530
JPN,2005,1,short,3,7,1024,1933,20,73,715,6955,18,77,743,8502
JPN,2005,1,short,3,8,734,1437,2,29,438,5298,2,31,455,6537
JPN,2005,1,short,3,9,97,185,0,4,62,692,0,4,64,832
JPN,2005,1,short,3,10,702,1562,18,10,129,5934,16,10,137,7746
JPN,2005,1,short,3,11,375,796,11,10,88,3098,10,10,93,3896
JPN,2005,1,short,3,12,275,456,9,18,320,1498,9,19,330,1733
JPN,2005,1,short,3,13,22,40,0,2,16,148,0,2,16,172
JPN,2005,1,short,3,14,138,291,2,3,47,1104,2,3,49,1401
JPN,2005,1,short,3,15,44,33,169,5,6,25,146,5,6,29
JPN,2005,1,short,3,16,680,901,74,452,892,2001,71,459,900,2287
JPN,2006,1,short,3,0,6446,11714,359,696,4728,41915,325,715,4922,50212
JPN,2006,1,short,3,1,136,245,14,8,102,886,13,8,106,1050
JPN,2006,1,short,3,2,2192,3815,28,84,1843,14239,28,88,1946,16056
JPN,2006,1,short,3,3,21,40,3,2,13,147,3,2,13,177
JPN,2006,1,short,3,4,114,198,5,8,102,703,5,8,106,816
JPN,2006,1,short,3,5,22,44,0,2,15,151,0,3,16,195
JPN,2006,1,short,3,6,81,139,16,16,56,491,15,17,59,572
JPN,2006,1,short,3,7,978,1851,15,68,689,6641,14,71,716,8136
JPN,2006,1,short,3,8,685,1332,3,26,434,4874,3,28,451,6009
JPN,2006,1,short,3,9,95,181,1,4,60,670,1,5,63,811
JPN,2006,1,short,3,10,655,1460,15,8,117,5558,14,9,124,7247
JPN,2006,1,short,3,11,351,749,12,9,80,2910,10,9,85,3672
JPN,2006,1,short,3,12,271,449,10,18,315,1472,8,19,325,1707
JPN,2006,1,short,3,13,23,41,1,2,17,153,1,2,17,179
JPN,2006,1,short,3,14,136,287,2,3,47,1089,2,3,49,1383
JPN,2006,1,short,3,15,44,32,170,6,5,24,147,5,5,28
JPN,2006,1,short,3,16,642,851,65,432,834,1907,62,438,841,2174
JPN,2007,1,short,3,0,6343,11552,340,683,4627,41352,307,703,4818,49592
JPN,2007,1,short,3,1,133,241,15,7,99,869,13,8,103,1034
JPN,2007,1,short,3,2,2172,3793,27,79,1816,14156,27,83,1919,16001
JPN,2007,1,short,3,3,20,37,4,3,11,133,3,3,12,161
JPN,2007,1,short,3,4,112,196,5,8,100,693,4,9,104,809
JPN,2007,1,short,3,5,23,46,0,2,15,157,0,2,15,205
JPN,2007,1,short,3,6,85,145,14,17,60,513,14,17,63,599
JPN,2007,1,short,3,7,950,1803,14,68,661,6473,13,71,687,7940
JPN,2007,1,short,3,8,656,1273,2,28,417,4657,2,31,432,5733
JPN,2007,1,short,3,9,95,180,0,5,65,663,0,5,67,801
JPN,2007,1,short,3,10,647,1440,16,10,118,5476,14,10,125,7143
JPN,2007,1,short,3,11,354,758,12,8,81,2935,10,8,86,3717
JPN,2007,1,short,3,12,265,441,10,16,303,1456,9,18,312,1693
JPN,2007,1,short,3,13,23,42,0,2,15,159,0,2,16,187
JPN,2007,1,short,3,14,135,286,2,3,43,1085,1,3,46,1381
JPN,2007,1,short,3,15,42,31,163,6,5,23,141,6,6,27
JPN,2007,1,short,3,16,631,839,57,420,818,1902,55,428,825,2162
JPN,2008,1,short,3,0,6301,11527,333,676,4516,41327,302,694,4703,49679
JPN,2008,1,short,3,1,130,240,12,7,89,876,11,8,92,1049
JPN,2008,1,short,3,2,2145,3761,30,81,1759,14071,30,84,1859,15934
JPN,2008,1,short,3,3,19,35,4,2,10,126,4,2,11,153
JPN,2008,1,short,3,4,112,198,6,7,95,711,5,8,98,831
JPN,2008,1,short,3,5,26,52,0,2,17,178,0,2,17,232
JPN,2008,1,short,3,6,87,152,13,17,54,550,12,17,56,648
JPN,2008,1,short,3,7,956,1817,14,61,672,6511,13,65,699,8004
JPN,2008,1,short,3,8,636,1234,3,26,405,4513,3,28,419,5561
JPN,2008,1,short,3,9,98,186,1,5,66,682,1,5,69,826
JPN,2008,1,short,3,10,647,1442,15,9,117,5484,14,9,124,7159
JPN,2008,1,short,3,11,361,776,9,7,80,3007,8,7,85,3815
JPN,2008,1,short,3,12,261,437,7,16,294,1447,7,17,303,1688
JPN,2008,1,short,3,13,25,45,1,2,18,164,1,2,19,194
JPN,2008,1,short,3,14,138,295,2,2,43,1119,1,2,45,1428
JPN,2008,1,short,3,15,40,30,156,6,5,21,135,5,6,25
