country,year,sex,list,cause,cdr
GBRTENW,2001,1,icd10_4,B99,0
GBRTENW,2001,1,icd10_4,C000,0
GBRTENW,2001,1,icd10_4,C001,0
GBRTENW,2001,1,icd10_4,C009,0
GBRTENW,2001,1,icd10_4,C01,1
GBRTENW,2001,1,icd10_4,C029,9
GBRTENW,2001,1,icd10_4,C030,1
GBRTENW,2001,1,icd10_4,C031,0
GBRTENW,2001,1,icd10_4,C039,0
GBRTENW,2001,1,icd10_4,C049,2
GBRTENW,2001,1,icd10_4,C050,0
GBRTENW,2001,1,icd10_4,C051,1
GBRTENW,2001,1,icd10_4,C052,0
GBRTENW,2001,1,icd10_4,C059,1
GBRTENW,2001,1,icd10_4,C060,0
GBRTENW,2001,1,icd10_4,C062,0
GBRTENW,2001,1,icd10_4,C069,4
GBRTENW,2001,1,icd10_4,C07,3
GBRTENW,2001,1,icd10_4,C080,0
GBRTENW,2001,1,icd10_4,C089,0
GBRTENW,2001,1,icd10_4,C090,0
GBRTENW,2001,1,icd10_4,C099,5
GBRTENW,2001,1,icd10_4,C100,0
GBRTENW,2001,1,icd10_4,C109,3
GBRTENW,2001,1,icd10_4,C119,2
GBRTENW,2001,1,icd10_4,C12,2
GBRTENW,2001,1,icd10_4,C130,0
GBRTENW,2001,1,icd10_4,C139,2
GBRTENW,2001,1,icd10_4,C140,5
GBRTENW,2001,1,icd10_4,C148,0
GBRTENW,2001,1,icd10_4,C150,0
GBRTENW,2001,1,icd10_4,C153,0
GBRTENW,2001,1,icd10_4,C155,2
GBRTENW,2001,1,icd10_4,C158,0
GBRTENW,2001,1,icd10_4,C159,152
GBRTENW,2001,1,icd10_4,C160,9
GBRTENW,2001,1,icd10_4,C161,0
GBRTENW,2001,1,icd10_4,C162,0
GBRTENW,2001,1,icd10_4,C163,0
GBRTENW,2001,1,icd10_4,C164,0
GBRTENW,2001,1,icd10_4,C165,0
GBRTENW,2001,1,icd10_4,C166,0
GBRTENW,2001,1,icd10_4,C169,127
GBRTENW,2001,1,icd10_4,C170,3
GBRTENW,2001,1,icd10_4,C171,0
GBRTENW,2001,1,icd10_4,C172,0
GBRTENW,2001,1,icd10_4,C178,0
GBRTENW,2001,1,icd10_4,C179,1
GBRTENW,2001,1,icd10_4,C180,20
GBRTENW,2001,1,icd10_4,C181,1
GBRTENW,2001,1,icd10_4,C182,2
GBRTENW,2001,1,icd10_4,C183,0
GBRTENW,2001,1,icd10_4,C184,2
GBRTENW,2001,1,icd10_4,C185,0
GBRTENW,2001,1,icd10_4,C186,1
GBRTENW,2001,1,icd10_4,C187,18
GBRTENW,2001,1,icd10_4,C189,145
GBRTENW,2001,1,icd10_4,C19,18
GBRTENW,2001,1,icd10_4,C20,84
GBRTENW,2001,1,icd10_4,C210,2
GBRTENW,2001,1,icd10_4,C211,0
GBRTENW,2001,1,icd10_4,C218,1
GBRTENW,2001,1,icd10_4,C220,19
GBRTENW,2001,1,icd10_4,C221,18
GBRTENW,2001,1,icd10_4,C223,0
GBRTENW,2001,1,icd10_4,C227,0
GBRTENW,2001,1,icd10_4,C229,9
GBRTENW,2001,1,icd10_4,C23,4
GBRTENW,2001,1,icd10_4,C240,2
GBRTENW,2001,1,icd10_4,C241,1
GBRTENW,2001,1,icd10_4,C249,0
GBRTENW,2001,1,icd10_4,C250,10
GBRTENW,2001,1,icd10_4,C251,0
GBRTENW,2001,1,icd10_4,C252,0
GBRTENW,2001,1,icd10_4,C254,0
GBRTENW,2001,1,icd10_4,C259,101
GBRTENW,2001,1,icd10_4,C260,35
GBRTENW,2001,1,icd10_4,C261,0
GBRTENW,2001,1,icd10_4,C268,0
GBRTENW,2001,1,icd10_4,C269,5
GBRTENW,2001,1,icd10_4,C300,0
GBRTENW,2001,1,icd10_4,C301,0
GBRTENW,2001,1,icd10_4,C310,1
GBRTENW,2001,1,icd10_4,C311,1
GBRTENW,2001,1,icd10_4,C318,0
GBRTENW,2001,1,icd10_4,C319,0
GBRTENW,2001,1,icd10_4,C320,1
GBRTENW,2001,1,icd10_4,C321,2
GBRTENW,2001,1,icd10_4,C322,0
GBRTENW,2001,1,icd10_4,C323,0
GBRTENW,2001,1,icd10_4,C328,0
GBRTENW,2001,1,icd10_4,C329,22
GBRTENW,2001,1,icd10_4,C33,1
GBRTENW,2001,1,icd10_4,C340,3
GBRTENW,2001,1,icd10_4,C341,6
GBRTENW,2001,1,icd10_4,C342,0
GBRTENW,2001,1,icd10_4,C343,3
GBRTENW,2001,1,icd10_4,C348,0
GBRTENW,2001,1,icd10_4,C349,680
GBRTENW,2001,1,icd10_4,C37,1
GBRTENW,2001,1,icd10_4,C380,0
GBRTENW,2001,1,icd10_4,C383,1
GBRTENW,2001,1,icd10_4,C384,1
GBRTENW,2001,1,icd10_4,C399,1
GBRTENW,2001,1,icd10_4,C400,0
GBRTENW,2001,1,icd10_4,C401,0
GBRTENW,2001,1,icd10_4,C402,1
GBRTENW,2001,1,icd10_4,C403,0
GBRTENW,2001,1,icd10_4,C410,0
GBRTENW,2001,1,icd10_4,C411,1
GBRTENW,2001,1,icd10_4,C412,0
GBRTENW,2001,1,icd10_4,C413,0
GBRTENW,2001,1,icd10_4,C414,0
GBRTENW,2001,1,icd10_4,C419,3
GBRTENW,2001,1,icd10_4,C432,0
GBRTENW,2001,1,icd10_4,C433,0
GBRTENW,2001,1,icd10_4,C434,0
GBRTENW,2001,1,icd10_4,C435,0
GBRTENW,2001,1,icd10_4,C436,0
GBRTENW,2001,1,icd10_4,C437,0
GBRTENW,2001,1,icd10_4,C439,28
GBRTENW,2001,1,icd10_4,C440,0
GBRTENW,2001,1,icd10_4,C441,0
GBRTENW,2001,1,icd10_4,C442,2
GBRTENW,2001,1,icd10_4,C443,1
GBRTENW,2001,1,icd10_4,C444,2
GBRTENW,2001,1,icd10_4,C445,0
GBRTENW,2001,1,icd10_4,C446,0
GBRTENW,2001,1,icd10_4,C447,0
GBRTENW,2001,1,icd10_4,C448,0
GBRTENW,2001,1,icd10_4,C449,3
GBRTENW,2001,1,icd10_4,C450,16
GBRTENW,2001,1,icd10_4,C451,2
GBRTENW,2001,1,icd10_4,C452,0
GBRTENW,2001,1,icd10_4,C457,2
GBRTENW,2001,1,icd10_4,C459,32
GBRTENW,2001,1,icd10_4,C467,0
GBRTENW,2001,1,icd10_4,C469,0
GBRTENW,2001,1,icd10_4,C470,0
GBRTENW,2001,1,icd10_4,C479,1
GBRTENW,2001,1,icd10_4,C480,1
GBRTENW,2001,1,icd10_4,C481,0
GBRTENW,2001,1,icd10_4,C482,0
GBRTENW,2001,1,icd10_4,C490,0
GBRTENW,2001,1,icd10_4,C491,0
GBRTENW,2001,1,icd10_4,C492,1
GBRTENW,2001,1,icd10_4,C493,1
GBRTENW,2001,1,icd10_4,C494,1
GBRTENW,2001,1,icd10_4,C495,1
GBRTENW,2001,1,icd10_4,C496,0
GBRTENW,2001,1,icd10_4,C499,7
GBRTENW,2001,1,icd10_4,C509,3
GBRTENW,2001,1,icd10_4,C601,0
GBRTENW,2001,1,icd10_4,C609,4
GBRTENW,2001,1,icd10_4,C61,353
GBRTENW,2001,1,icd10_4,C629,2
GBRTENW,2001,1,icd10_4,C631,0
GBRTENW,2001,1,icd10_4,C632,0
GBRTENW,2001,1,icd10_4,C638,0
GBRTENW,2001,1,icd10_4,C639,0
GBRTENW,2001,1,icd10_4,C64,64
GBRTENW,2001,1,icd10_4,C65,0
GBRTENW,2001,1,icd10_4,C66,2
GBRTENW,2001,1,icd10_4,C675,0
GBRTENW,2001,1,icd10_4,C677,0
GBRTENW,2001,1,icd10_4,C679,116
GBRTENW,2001,1,icd10_4,C680,0
GBRTENW,2001,1,icd10_4,C689,2
GBRTENW,2001,1,icd10_4,C693,0
GBRTENW,2001,1,icd10_4,C695,0
GBRTENW,2001,1,icd10_4,C696,0
GBRTENW,2001,1,icd10_4,C699,1
GBRTENW,2001,1,icd10_4,C700,0
GBRTENW,2001,1,icd10_4,C709,1
GBRTENW,2001,1,icd10_4,C710,9
GBRTENW,2001,1,icd10_4,C711,2
GBRTENW,2001,1,icd10_4,C712,2
GBRTENW,2001,1,icd10_4,C713,2
GBRTENW,2001,1,icd10_4,C714,0
GBRTENW,2001,1,icd10_4,C715,0
GBRTENW,2001,1,icd10_4,C716,1
GBRTENW,2001,1,icd10_4,C717,1
GBRTENW,2001,1,icd10_4,C718,1
GBRTENW,2001,1,icd10_4,C719,49
GBRTENW,2001,1,icd10_4,C720,0
GBRTENW,2001,1,icd10_4,C724,0
GBRTENW,2001,1,icd10_4,C73,3
GBRTENW,2001,1,icd10_4,C740,0
GBRTENW,2001,1,icd10_4,C741,0
GBRTENW,2001,1,icd10_4,C749,2
GBRTENW,2001,1,icd10_4,C751,0
GBRTENW,2001,1,icd10_4,C753,0
GBRTENW,2001,1,icd10_4,C755,0
GBRTENW,2001,1,icd10_4,C759,1
GBRTENW,2001,1,icd10_4,C760,2
GBRTENW,2001,1,icd10_4,C761,1
GBRTENW,2001,1,icd10_4,C762,3
GBRTENW,2001,1,icd10_4,C763,1
GBRTENW,2001,1,icd10_4,C764,0
GBRTENW,2001,1,icd10_4,C765,0
GBRTENW,2001,1,icd10_4,C767,1
GBRTENW,2001,1,icd10_4,C770,0
GBRTENW,2001,1,icd10_4,C771,0
GBRTENW,2001,1,icd10_4,C780,1
GBRTENW,2001,1,icd10_4,C781,0
GBRTENW,2001,1,icd10_4,C782,1
GBRTENW,2001,1,icd10_4,C785,0
GBRTENW,2001,1,icd10_4,C786,1
GBRTENW,2001,1,icd10_4,C787,16
GBRTENW,2001,1,icd10_4,C788,0
GBRTENW,2001,1,icd10_4,C791,0
GBRTENW,2001,1,icd10_4,C792,0
GBRTENW,2001,1,icd10_4,C793,6
GBRTENW,2001,1,icd10_4,C795,2
GBRTENW,2001,1,icd10_4,C798,2
GBRTENW,2001,1,icd10_4,C80,206
GBRTENW,2001,1,icd10_4,C811,0
GBRTENW,2001,1,icd10_4,C819,5
GBRTENW,2001,1,icd10_4,C829,1
GBRTENW,2001,1,icd10_4,C830,0
GBRTENW,2001,1,icd10_4,C831,2
GBRTENW,2001,1,icd10_4,C833,0
GBRTENW,2001,1,icd10_4,C834,0
GBRTENW,2001,1,icd10_4,C835,0
GBRTENW,2001,1,icd10_4,C837,1
GBRTENW,2001,1,icd10_4,C838,1
GBRTENW,2001,1,icd10_4,C840,1
GBRTENW,2001,1,icd10_4,C841,0
GBRTENW,2001,1,icd10_4,C844,0
GBRTENW,2001,1,icd10_4,C845,4
GBRTENW,2001,1,icd10_4,C850,0
GBRTENW,2001,1,icd10_4,C851,7
GBRTENW,2001,1,icd10_4,C859,67
GBRTENW,2001,1,icd10_4,C880,2
GBRTENW,2001,1,icd10_4,C889,0
GBRTENW,2001,1,icd10_4,C900,44
GBRTENW,2001,1,icd10_4,C901,0
GBRTENW,2001,1,icd10_4,C902,1
GBRTENW,2001,1,icd10_4,C910,6
GBRTENW,2001,1,icd10_4,C911,21
GBRTENW,2001,1,icd10_4,C913,1
GBRTENW,2001,1,icd10_4,C914,0
GBRTENW,2001,1,icd10_4,C915,0
GBRTENW,2001,1,icd10_4,C919,0
GBRTENW,2001,1,icd10_4,C920,36
GBRTENW,2001,1,icd10_4,C921,8
GBRTENW,2001,1,icd10_4,C923,0
GBRTENW,2001,1,icd10_4,C924,0
GBRTENW,2001,1,icd10_4,C925,0
GBRTENW,2001,1,icd10_4,C927,3
GBRTENW,2001,1,icd10_4,C929,1
GBRTENW,2001,1,icd10_4,C930,0
GBRTENW,2001,1,icd10_4,C931,0
GBRTENW,2001,1,icd10_4,C940,0
GBRTENW,2001,1,icd10_4,C945,0
GBRTENW,2001,1,icd10_4,C947,0
GBRTENW,2001,1,icd10_4,C950,2
GBRTENW,2001,1,icd10_4,C951,0
GBRTENW,2001,1,icd10_4,C959,2
GBRTENW,2001,1,icd10_4,C961,0
GBRTENW,2001,1,icd10_4,C969,0
GBRTENW,2001,1,icd10_4,C97,21
GBRTENW,2001,1,icd10_4,D013,0
GBRTENW,2001,1,icd10_4,D022,0
GBRTENW,2001,1,icd10_4,D109,0
GBRTENW,2001,1,icd10_4,D126,0
GBRTENW,2001,1,icd10_4,D128,0
GBRTENW,2001,1,icd10_4,D131,0
GBRTENW,2001,1,icd10_4,D132,0
GBRTENW,2001,1,icd10_4,D137,0
GBRTENW,2001,1,icd10_4,D141,0
GBRTENW,2001,1,icd10_4,D151,0
GBRTENW,2001,1,icd10_4,D177,0
GBRTENW,2001,1,icd10_4,D180,0
GBRTENW,2001,1,icd10_4,D181,0
GBRTENW,2001,1,icd10_4,D212,0
GBRTENW,2001,1,icd10_4,D219,0
GBRTENW,2001,1,icd10_4,D235,0
GBRTENW,2001,1,icd10_4,D239,0
GBRTENW,2001,1,icd10_4,D291,0
GBRTENW,2001,1,icd10_4,D303,0
GBRTENW,2001,1,icd10_4,D320,1
GBRTENW,2001,1,icd10_4,D329,2
GBRTENW,2001,1,icd10_4,D332,0
GBRTENW,2001,1,icd10_4,D333,0
GBRTENW,2001,1,icd10_4,D350,0
GBRTENW,2001,1,icd10_4,D352,1
GBRTENW,2001,1,icd10_4,D361,0
GBRTENW,2001,1,icd10_4,D369,0
GBRTENW,2001,1,icd10_4,D370,0
GBRTENW,2001,1,icd10_4,D371,0
GBRTENW,2001,1,icd10_4,D372,0
GBRTENW,2001,1,icd10_4,D374,1
GBRTENW,2001,1,icd10_4,D375,1
GBRTENW,2001,1,icd10_4,D376,1
GBRTENW,2001,1,icd10_4,D377,1
GBRTENW,2001,1,icd10_4,D379,0
GBRTENW,2001,1,icd10_4,D380,0
GBRTENW,2001,1,icd10_4,D381,2
GBRTENW,2001,1,icd10_4,D382,0
GBRTENW,2001,1,icd10_4,D383,0
GBRTENW,2001,1,icd10_4,D384,0
GBRTENW,2001,1,icd10_4,D385,0
GBRTENW,2001,1,icd10_4,D400,0
GBRTENW,2001,1,icd10_4,D410,1
GBRTENW,2001,1,icd10_4,D412,0
GBRTENW,2001,1,icd10_4,D414,2
GBRTENW,2001,1,icd10_4,D430,7
GBRTENW,2001,1,icd10_4,D431,1
GBRTENW,2001,1,icd10_4,D432,7
GBRTENW,2001,1,icd10_4,D433,0
GBRTENW,2001,1,icd10_4,D434,0
GBRTENW,2001,1,icd10_4,D439,0
GBRTENW,2001,1,icd10_4,D440,0
GBRTENW,2001,1,icd10_4,D441,0
GBRTENW,2001,1,icd10_4,D443,0
GBRTENW,2001,1,icd10_4,D444,0
GBRTENW,2001,1,icd10_4,D445,0
GBRTENW,2001,1,icd10_4,D447,0
GBRTENW,2001,1,icd10_4,D448,0
GBRTENW,2001,1,icd10_4,D45,1
GBRTENW,2001,1,icd10_4,D461,0
GBRTENW,2001,1,icd10_4,D462,0
GBRTENW,2001,1,icd10_4,D464,0
GBRTENW,2001,1,icd10_4,D467,0
GBRTENW,2001,1,icd10_4,D469,20
GBRTENW,2001,1,icd10_4,D471,6
GBRTENW,2001,1,icd10_4,D472,0
GBRTENW,2001,1,icd10_4,D473,0
GBRTENW,2001,1,icd10_4,D477,0
GBRTENW,2001,1,icd10_4,D479,1
GBRTENW,2001,1,icd10_4,D480,0
GBRTENW,2001,1,icd10_4,D481,0
GBRTENW,2001,1,icd10_4,D482,0
GBRTENW,2001,1,icd10_4,D483,0
GBRTENW,2001,1,icd10_4,D484,0
GBRTENW,2001,1,icd10_4,D485,0
GBRTENW,2001,1,icd10_4,D487,1
GBRTENW,2001,1,icd10_4,D489,1
GBRTENW,2001,1,icd10_4,D508,0
GBRTENW,2001,1,icd10_4,D509,0
GBRTENW,2001,1,icd10_4,D510,0
GBRTENW,2001,1,icd10_4,D529,0
GBRTENW,2001,1,icd10_4,D561,0
GBRTENW,2001,1,icd10_4,D569,0
GBRTENW,2001,1,icd10_4,D570,0
GBRTENW,2001,1,icd10_4,D571,0
GBRTENW,2001,1,icd10_4,D573,0
GBRTENW,2001,1,icd10_4,D589,0
GBRTENW,2001,1,icd10_4,D591,0
GBRTENW,2001,1,icd10_4,D593,0
GBRTENW,2001,1,icd10_4,D595,0
GBRTENW,2001,1,icd10_4,D609,0
GBRTENW,2001,1,icd10_4,D610,0
GBRTENW,2001,1,icd10_4,D613,0
GBRTENW,2001,1,icd10_4,D619,2
GBRTENW,2001,1,icd10_4,D643,0
GBRTENW,2001,1,icd10_4,D648,0
GBRTENW,2001,1,icd10_4,D649,3
GBRTENW,2001,1,icd10_4,D65,1
GBRTENW,2001,1,icd10_4,D66,0
GBRTENW,2001,1,icd10_4,D680,0
GBRTENW,2001,1,icd10_4,D684,0
GBRTENW,2001,1,icd10_4,D688,0
GBRTENW,2001,1,icd10_4,D689,0
GBRTENW,2001,1,icd10_4,D690,0
GBRTENW,2001,1,icd10_4,D693,0
GBRTENW,2001,1,icd10_4,D694,0
GBRTENW,2001,1,icd10_4,D696,1
GBRTENW,2001,1,icd10_4,D699,0
GBRTENW,2001,1,icd10_4,D70,2
GBRTENW,2001,1,icd10_4,D71,0
GBRTENW,2001,1,icd10_4,D721,0
GBRTENW,2001,1,icd10_4,D731,0
GBRTENW,2001,1,icd10_4,D732,0
GBRTENW,2001,1,icd10_4,D733,0
GBRTENW,2001,1,icd10_4,D735,0
GBRTENW,2001,1,icd10_4,D739,0
GBRTENW,2001,1,icd10_4,D752,0
GBRTENW,2001,1,icd10_4,D758,0
GBRTENW,2001,1,icd10_4,D759,0
GBRTENW,2001,1,icd10_4,D760,0
GBRTENW,2001,1,icd10_4,D763,0
GBRTENW,2001,1,icd10_4,D801,0
GBRTENW,2001,1,icd10_4,D821,0
GBRTENW,2001,1,icd10_4,D823,0
GBRTENW,2001,1,icd10_4,D831,0
GBRTENW,2001,1,icd10_4,D839,0
GBRTENW,2001,1,icd10_4,D848,0
GBRTENW,2001,1,icd10_4,D849,0
GBRTENW,2001,1,icd10_4,D860,0
GBRTENW,2001,1,icd10_4,D868,0
GBRTENW,2001,1,icd10_4,D869,1
GBRTENW,2001,1,icd10_4,D890,0
GBRTENW,2001,1,icd10_4,D891,0
GBRTENW,2001,1,icd10_4,D892,0
GBRTENW,2001,1,icd10_4,E009,0
GBRTENW,2001,1,icd10_4,E035,0
GBRTENW,2001,1,icd10_4,E039,1
GBRTENW,2001,1,icd10_4,E041,0
GBRTENW,2001,1,icd10_4,E049,0
GBRTENW,2001,1,icd10_4,E055,0
GBRTENW,2001,1,icd10_4,E059,0
GBRTENW,2001,1,icd10_4,E100,0
GBRTENW,2001,1,icd10_4,E101,0
GBRTENW,2001,1,icd10_4,E102,0
GBRTENW,2001,1,icd10_4,E105,3
GBRTENW,2001,1,icd10_4,E106,0
GBRTENW,2001,1,icd10_4,E107,0
GBRTENW,2001,1,icd10_4,E109,7
GBRTENW,2001,1,icd10_4,E110,0
GBRTENW,2001,1,icd10_4,E111,0
GBRTENW,2001,1,icd10_4,E112,0
GBRTENW,2001,1,icd10_4,E115,4
GBRTENW,2001,1,icd10_4,E116,0
GBRTENW,2001,1,icd10_4,E117,0
GBRTENW,2001,1,icd10_4,E119,15
GBRTENW,2001,1,icd10_4,E140,2
GBRTENW,2001,1,icd10_4,E141,3
GBRTENW,2001,1,icd10_4,E142,3
GBRTENW,2001,1,icd10_4,E144,0
GBRTENW,2001,1,icd10_4,E145,18
GBRTENW,2001,1,icd10_4,E146,0
GBRTENW,2001,1,icd10_4,E147,1
GBRTENW,2001,1,icd10_4,E148,0
GBRTENW,2001,1,icd10_4,E149,58
GBRTENW,2001,1,icd10_4,E15,0
GBRTENW,2001,1,icd10_4,E160,0
GBRTENW,2001,1,icd10_4,E162,0
GBRTENW,2001,1,icd10_4,E212,0
GBRTENW,2001,1,icd10_4,E213,0
GBRTENW,2001,1,icd10_4,E220,0
GBRTENW,2001,1,icd10_4,E222,0
GBRTENW,2001,1,icd10_4,E230,0
GBRTENW,2001,1,icd10_4,E232,0
GBRTENW,2001,1,icd10_4,E237,0
GBRTENW,2001,1,icd10_4,E249,0
GBRTENW,2001,1,icd10_4,E271,0
GBRTENW,2001,1,icd10_4,E274,0
GBRTENW,2001,1,icd10_4,E279,0
GBRTENW,2001,1,icd10_4,E310,0
GBRTENW,2001,1,icd10_4,E340,0
GBRTENW,2001,1,icd10_4,E342,0
GBRTENW,2001,1,icd10_4,E41,0
GBRTENW,2001,1,icd10_4,E43,0
GBRTENW,2001,1,icd10_4,E46,1
GBRTENW,2001,1,icd10_4,E550,0
GBRTENW,2001,1,icd10_4,E639,0
GBRTENW,2001,1,icd10_4,E640,0
GBRTENW,2001,1,icd10_4,E662,0
GBRTENW,2001,1,icd10_4,E668,1
GBRTENW,2001,1,icd10_4,E669,1
GBRTENW,2001,1,icd10_4,E701,0
GBRTENW,2001,1,icd10_4,E710,0
GBRTENW,2001,1,icd10_4,E711,0
GBRTENW,2001,1,icd10_4,E713,0
GBRTENW,2001,1,icd10_4,E720,0
GBRTENW,2001,1,icd10_4,E722,0
GBRTENW,2001,1,icd10_4,E724,0
GBRTENW,2001,1,icd10_4,E725,0
GBRTENW,2001,1,icd10_4,E740,0
GBRTENW,2001,1,icd10_4,E742,0
GBRTENW,2001,1,icd10_4,E748,0
GBRTENW,2001,1,icd10_4,E750,0
GBRTENW,2001,1,icd10_4,E751,0
GBRTENW,2001,1,icd10_4,E752,0
GBRTENW,2001,1,icd10_4,E754,0
GBRTENW,2001,1,icd10_4,E760,0
GBRTENW,2001,1,icd10_4,E761,0
GBRTENW,2001,1,icd10_4,E762,0
GBRTENW,2001,1,icd10_4,E763,0
GBRTENW,2001,1,icd10_4,E778,0
GBRTENW,2001,1,icd10_4,E780,2
GBRTENW,2001,1,icd10_4,E785,1
