country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
ROU,1980,1,interm,1,0,14655,24590,3677,1906,11748,85634,3262,1968,12171,99388
ROU,1980,1,interm,1,1,8,6,32,0,2,3,27,0,2,3
ROU,1980,1,interm,1,2,19,13,81,0,0,6,70,0,0,7
ROU,1980,1,interm,1,3,66,76,3,31,133,109,3,34,135,105
ROU,1980,1,interm,1,4,5,5,10,2,5,8,9,2,5,8
ROU,1980,1,interm,1,5,8,7,23,1,5,6,21,1,5,6
ROU,1980,1,interm,1,6,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,7,10,10,10,5,11,18,9,5,11,17
ROU,1980,1,interm,1,8,8,6,28,2,2,5,26,2,2,5
ROU,1980,1,interm,1,9,9,9,15,3,9,13,13,3,9,15
ROU,1980,1,interm,1,10,56,78,2,7,96,204,2,7,99,216
ROU,1980,1,interm,1,11,22,31,0,1,35,97,0,1,37,92
ROU,1980,1,interm,1,12,371,555,0,16,456,1997,0,18,477,2001
ROU,1980,1,interm,1,13,55,87,0,3,60,316,0,3,62,334
ROU,1980,1,interm,1,14,60,91,0,6,75,314,0,6,78,324
ROU,1980,1,interm,1,15,110,158,3,7,160,511,2,7,169,505
ROU,1980,1,interm,1,16,81,119,0,4,113,397,0,4,119,401
ROU,1980,1,interm,1,17,43,63,1,2,59,210,1,3,62,210
ROU,1980,1,interm,1,18,62,80,1,3,115,215,1,3,118,202
ROU,1980,1,interm,1,19,457,602,2,23,833,1653,2,25,864,1561
ROU,1980,1,interm,1,20,25,43,0,2,24,152,0,2,26,175
ROU,1980,1,interm,1,21,1,1,0,0,2,2,0,0,2,2
ROU,1980,1,interm,1,22,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,23,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,24,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,25,133,254,0,0,54,1053,0,0,58,1203
ROU,1980,1,interm,1,26,11,15,1,8,11,41,0,8,11,44
ROU,1980,1,interm,1,27,62,100,0,1,63,376,0,1,66,395
ROU,1980,1,interm,1,28,18,24,7,1,25,75,7,2,26,73
ROU,1980,1,interm,1,29,43,47,14,16,85,64,15,17,85,57
ROU,1980,1,interm,1,30,58,71,31,21,72,183,31,21,75,176
ROU,1980,1,interm,1,31,54,67,14,20,90,144,14,20,92,142
ROU,1980,1,interm,1,32,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,33,141,192,10,32,209,555,9,33,216,556
ROU,1980,1,interm,1,34,29,36,11,8,46,84,10,8,46,83
ROU,1980,1,interm,1,35,59,83,0,10,79,268,0,11,82,267
ROU,1980,1,interm,1,36,1,2,1,0,1,6,1,0,1,7
ROU,1980,1,interm,1,37,6,6,13,1,4,13,11,1,3,14
ROU,1980,1,interm,1,38,8,9,13,2,6,21,12,2,6,23
ROU,1980,1,interm,1,39,0,0,0,0,0,1,0,0,0,2
ROU,1980,1,interm,1,40,51,57,0,24,115,55,0,26,115,52
ROU,1980,1,interm,1,41,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,42,2,2,0,2,4,1,0,2,4,1
ROU,1980,1,interm,1,43,9,10,2,5,17,13,1,5,17,13
ROU,1980,1,interm,1,44,6,10,0,0,4,41,0,0,4,42
ROU,1980,1,interm,1,45,2,2,0,0,3,4,0,0,3,4
ROU,1980,1,interm,1,46,22,22,9,28,27,16,9,29,27,15
ROU,1980,1,interm,1,47,73,61,191,33,48,40,172,33,48,39
ROU,1980,1,interm,1,48,77,99,1,38,125,213,1,40,124,229
ROU,1980,1,interm,1,49,176,337,0,1,97,1318,0,2,102,1551
ROU,1980,1,interm,1,50,406,770,0,6,214,3045,0,6,227,3548
ROU,1980,1,interm,1,51,977,1605,0,82,1127,5345,0,89,1165,6086
ROU,1980,1,interm,1,52,41,75,0,1,36,263,0,2,37,320
ROU,1980,1,interm,1,53,1242,2420,0,19,639,9373,0,20,673,11219
ROU,1980,1,interm,1,54,1118,2122,0,25,625,8264,0,27,658,9705
ROU,1980,1,interm,1,55,20,33,0,3,16,123,0,3,17,133
ROU,1980,1,interm,1,56,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,57,0,0,0,0,0,2,0,0,0,2
ROU,1980,1,interm,1,58,716,1409,21,32,324,5416,19,34,338,6573
ROU,1980,1,interm,1,59,904,1613,5,40,695,6061,5,43,729,6949
ROU,1980,1,interm,1,60,114,218,0,3,60,851,0,3,64,1004
ROU,1980,1,interm,1,61,1508,2961,3,22,672,11681,3,23,714,13917
ROU,1980,1,interm,1,62,0,0,0,0,0,0,0,0,0,0
ROU,1980,1,interm,1,63,730,1610,2,6,130,6238,2,7,138,8009
ROU,1980,1,interm,1,64,52,99,1,3,29,375,0,3,30,452
ROU,1980,1,interm,1,65,24,45,6,1,11,168,5,1,11,207
ROU,1980,1,interm,1,66,783,1138,1057,79,401,3583,919,82,414,4240
ROU,1980,1,interm,1,67,16,25,14,2,7,86,12,2,8,102
