country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
LTU,1956,1,interm,1,0,13788,21534,5539,2927,11852,70478,4895,2996,12235,80631
LTU,1956,1,interm,1,1,32,29,89,4,20,41,76,4,20,46
LTU,1956,1,interm,1,2,48,40,176,1,7,58,151,1,7,66
LTU,1956,1,interm,1,3,1144,1621,180,513,1435,4237,165,530,1447,4847
LTU,1956,1,interm,1,4,26,27,55,8,15,54,48,8,15,62
LTU,1956,1,interm,1,5,40,36,119,7,17,50,107,7,17,57
LTU,1956,1,interm,1,6,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,7,30,42,14,19,26,111,13,19,27,127
LTU,1956,1,interm,1,8,37,27,129,15,7,8,116,15,7,8
LTU,1956,1,interm,1,9,28,40,5,6,46,97,5,6,45,111
LTU,1956,1,interm,1,10,30,50,0,3,32,170,0,3,33,194
LTU,1956,1,interm,1,11,9,15,0,0,11,49,0,0,11,56
LTU,1956,1,interm,1,12,1023,1725,0,47,1092,5973,0,50,1126,6834
LTU,1956,1,interm,1,13,48,80,0,4,50,277,0,4,52,317
LTU,1956,1,interm,1,14,18,29,0,3,21,94,0,3,22,107
LTU,1956,1,interm,1,15,42,76,1,2,32,284,1,2,34,325
LTU,1956,1,interm,1,16,112,202,2,5,80,769,2,5,85,880
LTU,1956,1,interm,1,17,45,79,1,3,36,291,1,3,38,333
LTU,1956,1,interm,1,18,54,93,0,0,55,332,0,0,57,380
LTU,1956,1,interm,1,19,383,650,0,11,402,2275,0,11,416,2603
LTU,1956,1,interm,1,20,3,5,1,0,6,10,1,0,6,12
LTU,1956,1,interm,1,21,6,10,0,2,2,39,0,2,2,45
LTU,1956,1,interm,1,22,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,23,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,24,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,25,85,157,2,2,49,619,2,2,53,708
LTU,1956,1,interm,1,26,23,36,2,3,32,107,2,3,32,122
LTU,1956,1,interm,1,27,47,80,8,3,40,288,8,3,41,329
LTU,1956,1,interm,1,28,57,98,10,3,48,352,10,3,50,402
LTU,1956,1,interm,1,29,29,44,3,6,40,125,3,6,40,143
LTU,1956,1,interm,1,30,77,94,16,34,142,152,15,34,141,173
LTU,1956,1,interm,1,31,39,52,11,18,57,112,10,19,57,129
LTU,1956,1,interm,1,32,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,33,88,141,13,11,96,458,13,12,98,524
LTU,1956,1,interm,1,34,46,68,2,9,68,189,2,9,69,216
LTU,1956,1,interm,1,35,18,29,3,11,9,98,3,11,10,112
LTU,1956,1,interm,1,36,0,0,1,0,0,0,0,0,0,0
LTU,1956,1,interm,1,37,16,22,27,4,3,69,23,4,4,79
LTU,1956,1,interm,1,38,39,56,21,0,52,161,18,0,52,184
LTU,1956,1,interm,1,39,5,10,0,1,2,41,0,1,2,46
LTU,1956,1,interm,1,40,11,12,0,11,16,13,0,11,16,15
LTU,1956,1,interm,1,41,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,42,5,6,1,5,4,13,1,5,4,15
LTU,1956,1,interm,1,43,23,27,25,14,25,48,22,14,25,55
LTU,1956,1,interm,1,44,3,5,0,1,2,17,0,1,2,19
LTU,1956,1,interm,1,45,6,9,4,2,5,27,4,2,5,31
LTU,1956,1,interm,1,46,38,49,14,25,46,106,13,27,46,121
LTU,1956,1,interm,1,47,53,64,78,23,38,144,70,24,39,165
LTU,1956,1,interm,1,48,214,308,29,107,243,836,32,109,245,956
LTU,1956,1,interm,1,49,210,382,0,8,139,1475,0,9,149,1688
LTU,1956,1,interm,1,50,59,97,0,3,70,325,0,3,71,371
LTU,1956,1,interm,1,51,180,310,0,15,162,1115,0,16,168,1275
LTU,1956,1,interm,1,52,1160,2097,0,33,832,8023,0,35,885,9178
LTU,1956,1,interm,1,53,357,666,0,6,200,2647,0,6,218,3028
LTU,1956,1,interm,1,54,57,96,3,9,48,339,3,9,50,387
LTU,1956,1,interm,1,55,29,49,2,6,25,172,2,6,26,197
LTU,1956,1,interm,1,56,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,57,39,61,3,10,44,190,3,10,45,217
LTU,1956,1,interm,1,58,87,131,7,24,113,377,7,24,114,432
LTU,1956,1,interm,1,59,140,200,0,19,249,492,0,20,250,563
LTU,1956,1,interm,1,60,325,582,0,11,246,2200,0,12,260,2518
LTU,1956,1,interm,1,61,262,474,0,8,187,1812,0,9,199,2073
LTU,1956,1,interm,1,62,27,48,0,1,22,179,0,1,24,205
LTU,1956,1,interm,1,63,1226,2276,9,28,695,9020,10,29,757,10319
LTU,1956,1,interm,1,64,40,56,0,8,72,129,0,9,72,148
LTU,1956,1,interm,1,65,9,15,6,0,3,59,5,0,3,68
LTU,1956,1,interm,1,66,951,1300,1469,43,536,4010,1271,45,561,4588
LTU,1956,1,interm,1,67,26,29,59,2,11,75,51,2,12,85
LTU,1956,1,interm,1,68,128,244,2,1,52,1001,2,1,59,1145
LTU,1956,1,interm,1,69,296,510,65,12,221,1884,57,13,233,2149
LTU,1956,1,interm,1,70,3,4,0,0,4,11,0,0,5,13
LTU,1956,1,interm,1,71,3,4,0,0,4,11,0,0,5,13
LTU,1956,1,interm,1,72,487,859,20,14,397,3191,17,14,418,3652
LTU,1956,1,interm,1,73,701,1223,51,22,590,4485,44,22,619,5136
LTU,1956,1,interm,1,74,141,224,0,25,168,714,0,26,172,811
LTU,1956,1,interm,1,75,75,130,20,6,50,481,17,6,52,550
LTU,1956,1,interm,1,76,199,281,209,25,163,835,181,26,170,961
LTU,1956,1,interm,1,77,24,41,3,2,21,144,3,2,22,165
LTU,1956,1,interm,1,78,78,130,11,8,67,462,10,8,69,528
LTU,1956,1,interm,1,79,9,16,2,1,9,55,2,1,9,63
LTU,1956,1,interm,1,80,21,33,13,3,14,113,12,4,14,130
LTU,1956,1,interm,1,81,68,110,4,10,71,367,3,10,73,420
LTU,1956,1,interm,1,82,28,36,40,3,23,97,35,3,24,111
LTU,1956,1,interm,1,83,2,2,2,1,3,3,2,1,3,3
LTU,1956,1,interm,1,84,16,27,1,4,10,100,1,4,11,114
LTU,1956,1,interm,1,85,88,142,11,22,82,468,12,23,85,536
LTU,1956,1,interm,1,86,90,140,15,26,90,443,16,27,91,506
LTU,1956,1,interm,1,87,33,57,1,5,26,207,1,6,27,237
LTU,1956,1,interm,1,88,86,165,0,0,34,680,0,0,39,777
LTU,1956,1,interm,1,89,0,0,0,0,0,0,0,0,0,0
LTU,1956,1,interm,1,90,251,157,1140,0,0,0,980,0,0,0
LTU,1956,1,interm,1,91,99,63,442,5,0,0,382,5,0,0
LTU,1956,1,interm,1,92,72,45,327,0,0,0,281,0,0,0
LTU,1956,1,interm,1,93,377,431,135,406,423,639,138,409,417,731
LTU,1956,1,interm,1,94,61,80,11,54,64,176,11,55,64,202
LTU,1956,1,interm,1,95,213,238,149,251,156,382,143,251,155,437
LTU,1956,1,interm,1,96,37,43,16,30,46,73,14,31,46,83
LTU,1956,1,interm,1,97,133,159,7,114,203,242,6,120,201,277
LTU,1956,1,interm,1,98,67,77,30,56,85,118,28,58,85,135
LTU,1956,1,interm,1,99,61,66,48,60,63,86,46,60,62,98
LTU,1956,1,interm,1,100,247,310,10,222,320,588,11,230,316,673
LTU,1956,1,interm,1,101,70,75,17,109,62,79,16,111,62,90
LTU,1956,1,interm,1,102,23,27,13,21,23,46,13,21,23,52
LTU,1956,1,interm,1,103,2,2,1,1,1,4,1,1,1,5
LTU,1956,1,interm,1,104,234,273,121,228,240,462,119,228,239,528
LTU,1957,1,interm,1,0,14359,22264,6142,3089,12425,72281,5428,3158,12843,82636
LTU,1957,1,interm,1,1,28,24,90,7,4,36,78,7,5,41
LTU,1957,1,interm,1,2,64,41,280,1,7,0,241,1,7,0
LTU,1957,1,interm,1,3,1062,1473,135,474,1459,3631,125,497,1461,4152
LTU,1957,1,interm,1,4,28,26,65,11,18,35,58,11,18,40
LTU,1957,1,interm,1,5,49,41,172,11,13,33,159,11,13,38
LTU,1957,1,interm,1,6,0,0,0,0,0,0,0,0,0,0
LTU,1957,1,interm,1,7,29,46,10,5,28,151,9,4,28,172
