country,year,sex,list,agf,cause,SDR1976,SDR2013,SDR1976_0_14,SDR1976_15_39,SDR1976_40_64,SDR1976_65p,SDR2013_0_14,SDR2013_15_39,SDR2013_40_64,SDR2013_65p
EST,1955,1,interm,1,0,17340,27053,6378,3793,14949,89322,5627,3848,15527,101323
EST,1955,1,interm,1,1,99,73,387,5,17,57,334,5,17,65
EST,1955,1,interm,1,2,124,85,532,0,6,44,458,0,6,50
EST,1955,1,interm,1,3,1355,1750,180,781,2010,3625,165,801,2010,4112
EST,1955,1,interm,1,4,22,23,57,0,11,54,49,0,11,61
EST,1955,1,interm,1,5,48,42,146,14,21,41,136,14,20,47
EST,1955,1,interm,1,6,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,7,30,49,12,5,23,168,12,5,24,190
EST,1955,1,interm,1,8,25,22,69,16,8,20,64,16,8,22
EST,1955,1,interm,1,9,45,57,18,19,64,122,19,20,63,138
EST,1955,1,interm,1,10,13,20,0,1,19,59,0,1,19,67
EST,1955,1,interm,1,11,55,90,0,0,67,303,0,0,68,344
EST,1955,1,interm,1,12,946,1602,0,53,949,5668,0,56,988,6430
EST,1955,1,interm,1,13,25,40,0,1,29,134,0,2,30,152
EST,1955,1,interm,1,14,85,146,0,2,80,532,0,2,83,604
EST,1955,1,interm,1,15,31,50,1,2,35,169,0,2,36,191
EST,1955,1,interm,1,16,58,95,1,4,66,318,1,5,68,361
EST,1955,1,interm,1,17,17,28,0,1,20,92,0,1,20,104
EST,1955,1,interm,1,18,39,66,0,4,40,229,0,4,41,259
EST,1955,1,interm,1,19,485,801,1,9,577,2704,1,10,595,3067
EST,1955,1,interm,1,20,13,23,1,1,8,87,1,1,9,98
EST,1955,1,interm,1,21,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,22,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,23,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,24,1,2,1,1,1,6,1,1,1,7
EST,1955,1,interm,1,25,104,195,0,0,49,799,0,0,56,906
EST,1955,1,interm,1,26,8,12,0,0,9,42,0,0,10,47
EST,1955,1,interm,1,27,67,118,0,0,57,441,0,0,60,500
EST,1955,1,interm,1,28,68,118,0,0,64,432,0,0,67,490
EST,1955,1,interm,1,29,83,131,17,15,83,430,15,15,86,488
EST,1955,1,interm,1,30,61,94,18,20,54,298,17,21,56,338
EST,1955,1,interm,1,31,60,86,20,26,63,239,19,26,64,272
EST,1955,1,interm,1,32,3,5,1,1,3,16,0,1,3,18
EST,1955,1,interm,1,33,160,254,22,33,162,834,20,35,167,946
EST,1955,1,interm,1,34,63,97,9,27,56,305,8,29,58,345
EST,1955,1,interm,1,35,34,55,0,5,42,175,0,4,44,199
EST,1955,1,interm,1,36,4,5,5,0,6,8,4,0,6,9
EST,1955,1,interm,1,37,15,17,14,1,27,24,12,1,28,27
EST,1955,1,interm,1,38,35,50,22,11,31,148,20,10,32,168
EST,1955,1,interm,1,39,8,12,5,1,6,40,6,1,6,45
EST,1955,1,interm,1,40,36,50,5,13,54,120,6,14,55,136
EST,1955,1,interm,1,41,2,3,1,1,3,5,1,1,3,6
EST,1955,1,interm,1,42,8,8,13,2,8,14,12,2,8,16
EST,1955,1,interm,1,43,12,14,12,6,17,21,11,6,16,24
EST,1955,1,interm,1,44,4,5,5,1,3,13,4,1,3,15
EST,1955,1,interm,1,45,7,8,11,3,7,13,10,3,7,15
EST,1955,1,interm,1,46,23,24,22,19,28,24,21,19,28,27
EST,1955,1,interm,1,47,51,60,78,14,44,133,69,14,44,152
EST,1955,1,interm,1,48,315,520,8,49,313,1782,9,50,326,2022
EST,1955,1,interm,1,49,188,308,0,13,218,1036,0,15,223,1175
EST,1955,1,interm,1,50,117,194,0,23,108,676,0,25,113,761
EST,1955,1,interm,1,51,355,564,0,0,495,1790,0,0,502,2031
EST,1955,1,interm,1,52,1293,2326,0,13,948,8953,0,14,1016,10161
EST,1955,1,interm,1,53,385,682,0,5,312,2575,0,5,331,2924
EST,1955,1,interm,1,54,141,260,0,3,82,1032,0,3,91,1171
EST,1955,1,interm,1,55,17,30,0,1,15,111,0,1,15,126
EST,1955,1,interm,1,56,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,57,22,40,0,0,13,159,0,0,15,181
EST,1955,1,interm,1,58,1769,3159,3,58,1313,12068,3,60,1405,13690
EST,1955,1,interm,1,59,420,661,0,34,563,2067,0,36,575,2345
EST,1955,1,interm,1,60,1234,2258,0,22,777,8891,0,23,847,10087
EST,1955,1,interm,1,61,241,441,0,4,150,1741,0,4,163,1975
EST,1955,1,interm,1,62,0,0,0,0,0,0,0,0,0,0
EST,1955,1,interm,1,63,1308,2377,0,16,879,9283,0,17,951,10530
EST,1955,1,interm,1,64,167,300,0,7,115,1162,0,7,124,1317
EST,1955,1,interm,1,65,21,19,66,0,9,30,58,0,9,34
EST,1955,1,interm,1,66,578,674,1386,30,191,1827,1192,31,206,2073
EST,1955,1,interm,1,67,30,23,115,0,10,14,101,0,10,16
EST,1955,1,interm,1,68,49,79,0,0,63,257,0,0,65,292
EST,1955,1,interm,1,69,427,786,3,3,254,3124,3,3,280,3543
